id,title,culture,theme,period,dateStart,dateEnd,site,region,currentMuseum,lat,lng,locationPrecision,imageUrl,image_photographer,image_license,image_licenseUrl,image_sourceUrl,sourceCitation,description
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-24,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 24,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.89117,12.49151,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_24.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_24.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 24
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-25,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 25,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.8911,12.49277,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_25.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_25.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 25
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-26,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 26,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.89102,12.49298,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_26.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_26.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 26
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-27,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 27,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.89133,12.49256,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_27.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_27.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 27
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-28,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 28,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.88891,12.49101,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_28.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_28.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 28
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-29,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 29,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.88875,12.49204,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_29.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_29.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 29
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-30,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 30,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.89121,12.49268,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_30.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_30.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 30
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-31,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 31,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.89142,12.49146,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_31.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_31.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 31
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-32,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 32,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.88875,12.49319,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_32.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_32.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 32
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-33,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 33,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.89129,12.49238,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_33.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_33.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 33
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-34,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 34,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.89014,12.49244,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_34.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_34.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 34
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-35,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 35,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.89131,12.49109,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_35.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_35.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 35
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-36,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 36,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.88933,12.49364,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_36.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_36.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 36
rome-wall-painting-idyllic-landscapes-and-seascapes-and-masks-and-caryatides-rome-villa-della-farnesina-ambulacrum-f-g-roma-mnr-pmat-1216-1235-37,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 37,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.8898,12.49316,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_37.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_idyllic_landscapes_and_seascapes_and_masks_and_caryatides_-_Rome_%28Villa_della_Farnesina_-_ambulacrum_F-G%29_-_Roma_MNR_PMaT_1216-1235_-_37.jpg,,Wall painting - idyllic landscapes and seascapes and masks and caryatides - Rome (Villa della Farnesina - ambulacrum F-G) - Roma MNR PMaT 1216-1235 - 37
Hagia-irini-wall-painting-gorgoneia-and-okeanos-heads-between-griffins-rome-villa-della-farnesina-entrance-i-roma-mnr-pmat-59628,Wall painting - gorgoneia and Okeanos‘ heads between griffins - Rome (Villa della Farnesina - entrance I) - Roma MNR PMaT 59628,Cycladic,General / Decorative,Late Augustean / Early Julio-Claudian,,,Hagia Irini,Cyclades,Archaeological Museum of Kea,37.66424,24.33089,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_gorgoneia_and_Okeanos%E2%80%98_heads_between_griffins_-_Rome_%28Villa_della_Farnesina_-_entrance_I%29_-_Roma_MNR_PMaT_59628.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_gorgoneia_and_Okeanos%E2%80%98_heads_between_griffins_-_Rome_%28Villa_della_Farnesina_-_entrance_I%29_-_Roma_MNR_PMaT_59628.jpg,,Wall painting - gorgoneia and Okeanos‘ heads between griffins - Rome (Villa della Farnesina - entrance I) - Roma MNR PMaT 59628
rome-wall-painting-fountains-in-a-garden-rome-villa-della-farnesina-viridarium-l-roma-mnr-pmat,Wall painting - fountains in a garden - Rome (Villa della Farnesina - viridarium L) - Roma MNR PMaT,Minoan,Floral & Landscape,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.89009,12.49234,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_fountains_in_a_garden_-_Rome_%28Villa_della_Farnesina_-_viridarium_L%29_-_Roma_MNR_PMaT.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_fountains_in_a_garden_-_Rome_%28Villa_della_Farnesina_-_viridarium_L%29_-_Roma_MNR_PMaT.jpg,,Wall painting - fountains in a garden - Rome (Villa della Farnesina - viridarium L) - Roma MNR PMaT
rome-wall-painting-apollon-seated-with-cithara-rome-palatine-house-of-augustus-roma-adp-379982,Wall painting - Apollon seated with cithara - Rome (Palatine - house of Augustus) - Roma AdP 379982,Minoan,General / Decorative,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.88999,12.49327,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_Apollon_seated_with_cithara_-_Rome_%28Palatine_-_house_of_Augustus%29_-_Roma_AdP_379982.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_Apollon_seated_with_cithara_-_Rome_%28Palatine_-_house_of_Augustus%29_-_Roma_AdP_379982.jpg,,Wall painting - Apollon seated with cithara - Rome (Palatine - house of Augustus) - Roma AdP 379982
rome-wall-painting-scenes-from-the-trojan-myth-rome-palatine-domus-transitoria-nymphaeum-roma-adp-01,Wall painting - scenes from the Trojan myth - Rome (Palatine - domus transitoria - nymphaeum) - Roma AdP - 01,Minoan,General / Decorative,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.88922,12.49256,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_scenes_from_the_Trojan_myth_-_Rome_%28Palatine_-_domus_transitoria_-_nymphaeum%29_-_Roma_AdP_-_01.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_scenes_from_the_Trojan_myth_-_Rome_%28Palatine_-_domus_transitoria_-_nymphaeum%29_-_Roma_AdP_-_01.jpg,,Wall painting - scenes from the Trojan myth - Rome (Palatine - domus transitoria - nymphaeum) - Roma AdP - 01
rome-wall-painting-scenes-from-the-trojan-myth-rome-palatine-domus-transitoria-nymphaeum-roma-adp-02,Wall painting - scenes from the Trojan myth - Rome (Palatine - domus transitoria - nymphaeum) - Roma AdP - 02,Minoan,General / Decorative,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.88922,12.49121,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_scenes_from_the_Trojan_myth_-_Rome_%28Palatine_-_domus_transitoria_-_nymphaeum%29_-_Roma_AdP_-_02.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_scenes_from_the_Trojan_myth_-_Rome_%28Palatine_-_domus_transitoria_-_nymphaeum%29_-_Roma_AdP_-_02.jpg,,Wall painting - scenes from the Trojan myth - Rome (Palatine - domus transitoria - nymphaeum) - Roma AdP - 02
rome-wall-painting-scenes-from-the-trojan-myth-rome-palatine-domus-transitoria-nymphaeum-roma-adp-03,Wall painting - scenes from the Trojan myth - Rome (Palatine - domus transitoria - nymphaeum) - Roma AdP - 03,Minoan,General / Decorative,Late Augustean / Early Julio-Claudian,,,Rome,Lazio,National Roman Museum,41.88877,12.49238,approximate,https://commons.wikimedia.org/wiki/Special:FilePath/Wall_painting_-_scenes_from_the_Trojan_myth_-_Rome_%28Palatine_-_domus_transitoria_-_nymphaeum%29_-_Roma_AdP_-_03.jpg?width=400,ArchaiOptix,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Wall_painting_-_scenes_from_the_Trojan_myth_-_Rome_%28Palatine_-_domus_transitoria_-_nymphaeum%29_-_Roma_AdP_-_03.jpg,,Wall painting - scenes from the Trojan myth - Rome (Palatine - domus transitoria - nymphaeum) - Roma AdP - 03
